ID;ACTIVE;NAME;CATEGORIES;PRICE_TAX_EXCLUDE;TAX_RULE_ID;WHOLESALE_PRICE;ON_SALE;DISCOUNT_AMOUNT;DISCOUNT_PERCENT;DISCOUNT_FROM;DISCOUNT_TO;bb_REFERENCE;SUPPLIER_REFERENCE;SUPPLIER;MANUFACTER;EAN13;UPC;ECOTAX;WIDTH;HEIGHT;DEPTH;WEIGHT;QUANTITY;MINIMAL_QUANTITY;VISIBILITY;ADDITIONAL_SHIPPING_COST;UNITY;UNIT_PRICE;SHORT_DESCRIPTION;DESCRIPTION;TAGS;META_TITLE;META_KEYWORDS;META_DESCRIPTION;URL_REWRITTEN;TEXT_WHEN_IN_STOCK;TEXT_WHEN_BACKODER_ALLOWED;AVAILABLE_FOR_ORDER;PRODUCT_AVAILABLE_DATE;PRODUCT_CREATION_DATE;PRODUCT_UPDATE_DATE;SHOW_PRICE;IMAGES_URL;DELETE_EXISTING_IMAGES;FEATURE;AVAILABLE_ONLINE_ONLY;CONDITION;CUSTOMIZABLE;UPLOADABLE_FILES;TEXT_FIELDS;OUT_OF_STOCK;ID_NAME_OF_SHOP;ADVANCED_STOCK_MANAGEMENT;DEPENDS_ON_STOCK;WAREHOUSE
41590;1;"Zonnebril Dames Guess GUF235SI-35A61";2999,2682,2662,2586,2584,2570,2202;32.86;1;28.92;;;;;;S0311245;;;1818;715583080997;;0;10;10;10;0.3;60;1;both;;;;"Als u graag de nieuwste producten heeft op het gebied van mode & accessoires en accessoires een belangrijk onderdeel zijn van uw outfit, mis deze Zonnebril Dames Guess GUF235SI-35A61 dan niet! Pronk...";"Als u graag de nieuwste producten heeft op het gebied van <a href=""##CAT_2586##""><b>mode & accessoires</b></a> en accessoires een belangrijk onderdeel zijn van uw outfit, mis deze <b>Zonnebril Dames Guess GUF235SI-35A61</b> dan niet! Pronk met de beste <a href=""##CAT_2586##""><b>zonnebrillenmerken</b></a>.<ul><li>Geslacht: Vrouw</li><li>Kleur: Ziverachtig</li><li>Materiaal: Metaal</li><li>Afmetingen ong.: 61 x 14 x 130 mm</li></ul>";;;;;zonnebril-dames-guess-guf235si-35a61;;;1;;2017-08-11;2018-03-14;1;http://dropshipping.bigbuy.eu/imgs/0715583080997_0_P0.jpg,http://dropshipping.bigbuy.eu/imgs/0715583080997_2_P2.jpg,http://dropshipping.bigbuy.eu/imgs/0715583080997_1_P1.jpg;0;;0;new;0;0;0;0;0;0;0;0
41591;1;"Zonnebril Dames Guess GUF237-05B58";2999,2682,2662,2586,2584,2570,2202;32.86;1;28.92;;;;;;S0311246;;;1818;664689725793;;0;10;10;10;0.3;25;1;both;;;;"Als u graag de nieuwste producten heeft op het gebied van mode & accessoires en accessoires een belangrijk onderdeel zijn van uw outfit, mis deze Zonnebril Dames Guess GUF237-05B58 dan niet! Pronk...";"Als u graag de nieuwste producten heeft op het gebied van <a href=""##CAT_2586##""><b>mode & accessoires</b></a> en accessoires een belangrijk onderdeel zijn van uw outfit, mis deze <b>Zonnebril Dames Guess GUF237-05B58</b> dan niet! Pronk met de beste <a href=""##CAT_2586##""><b>zonnebrillenmerken</b></a>.<ul><li>Geslacht: Vrouw</li><li>Kleur: Zwart</li><li>Materiaal: Geïnjecteerde acetaat</li><li>Afmetingen ong.: 58 x 14 x 135 mm</li></ul>";;;;;zonnebril-dames-guess-guf237-05b58;;;1;;2017-08-11;2018-03-14;1;http://dropshipping.bigbuy.eu/imgs/0664689725793_0_P0.jpg,http://dropshipping.bigbuy.eu/imgs/0664689725793_2_P2.jpg,http://dropshipping.bigbuy.eu/imgs/0664689725793_1_P1.jpg;0;;0;new;0;0;0;0;0;0;0;0
41592;1;"Zonnebril Dames Guess GUF241SI-35A59";2999,2682,2662,2586,2584,2570,2202;32.86;1;28.92;;;;;;S0311247;;;1818;715583955493;;0;10;10;10;0.3;49;1;both;;;;"Als u graag de nieuwste producten heeft op het gebied van mode & accessoires en accessoires een belangrijk onderdeel zijn van uw outfit, mis deze Zonnebril Dames Guess GUF241SI-35A59 dan niet! Pronk...";"Als u graag de nieuwste producten heeft op het gebied van <a href=""##CAT_2586##""><b>mode & accessoires</b></a> en accessoires een belangrijk onderdeel zijn van uw outfit, mis deze <b>Zonnebril Dames Guess GUF241SI-35A59</b> dan niet! Pronk met de beste <a href=""##CAT_2586##""><b>zonnebrillenmerken</b></a>.<ul><li>Geslacht: Vrouw</li><li>Kleur: Ziverachtig</li><li>Materiaal: Metaal</li><li>Afmetingen ong.: 59 x 13 x 135 mm</li></ul>";;;;;zonnebril-dames-guess-guf241si-35a59;;;1;;2017-08-11;2018-03-14;1;http://dropshipping.bigbuy.eu/imgs/0715583955493_0_P0.jpg,http://dropshipping.bigbuy.eu/imgs/0715583955493_2_P2.jpg,http://dropshipping.bigbuy.eu/imgs/0715583955493_1_P1.jpg;0;;0;new;0;0;0;0;0;0;0;0
41593;1;"Zonnebril Dames Guess GUF253BLK-3558";2999,2682,2662,2586,2584,2570,2202;32.86;1;28.92;;;;;;S0311248;;;1818;715583486973;;0;10;10;10;0.3;27;1;both;;;;"Als u graag de nieuwste producten heeft op het gebied van mode & accessoires en accessoires een belangrijk onderdeel zijn van uw outfit, mis deze Zonnebril Dames Guess GUF253BLK-3558 dan niet! Pronk...";"Als u graag de nieuwste producten heeft op het gebied van <a href=""##CAT_2586##""><b>mode & accessoires</b></a> en accessoires een belangrijk onderdeel zijn van uw outfit, mis deze <b>Zonnebril Dames Guess GUF253BLK-3558</b> dan niet! Pronk met de beste <a href=""##CAT_2586##""><b>zonnebrillenmerken</b></a>.<ul><li>Geslacht: Vrouw</li><li>Kleur: Zwart</li><li>Materiaal: Geïnjecteerde acetaat</li><li>Afmetingen ong.: 58 x 16 x 135 mm</li></ul>";;;;;zonnebril-dames-guess-guf253blk-3558;;;1;;2017-08-11;2018-03-14;1;http://dropshipping.bigbuy.eu/imgs/0715583486973_0_P0.jpg,http://dropshipping.bigbuy.eu/imgs/0715583486973_2_P2.jpg,http://dropshipping.bigbuy.eu/imgs/0715583486973_1_P1.jpg;0;;0;new;0;0;0;0;0;0;0;0
41594;1;"Zonnebril Dames Guess GUF253WHT-3458";2999,2682,2662,2586,2584,2570,2202;32.86;1;28.92;;;;;;S0311249;;;1818;715583487161;;0;10;10;10;0.3;149;1;both;;;;"Als u graag de nieuwste producten heeft op het gebied van mode & accessoires en accessoires een belangrijk onderdeel zijn van uw outfit, mis deze Zonnebril Dames Guess GUF253WHT-3458 dan niet! Pronk...";"Als u graag de nieuwste producten heeft op het gebied van <a href=""##CAT_2586##""><b>mode & accessoires</b></a> en accessoires een belangrijk onderdeel zijn van uw outfit, mis deze <b>Zonnebril Dames Guess GUF253WHT-3458</b> dan niet! Pronk met de beste <a href=""##CAT_2586##""><b>zonnebrillenmerken</b></a>.<ul><li>Geslacht: Vrouw</li><li>Kleur: Wit</li><li>Materiaal: Geïnjecteerde acetaat</li><li>Afmetingen ong.: 58 x 16 x 135 mm</li></ul>";;;;;zonnebril-dames-guess-guf253wht-3458;;;1;;2017-08-11;2018-03-14;1;http://dropshipping.bigbuy.eu/imgs/0715583487161_0_P0.jpg,http://dropshipping.bigbuy.eu/imgs/0715583487161_2_P2.jpg,http://dropshipping.bigbuy.eu/imgs/0715583487161_1_P1.jpg;0;;0;new;0;0;0;0;0;0;0;0
41595;1;"Zonnebril Dames Guess GUF254-32F56";2999,2682,2662,2586,2584,2570,2202;32.86;1;28.92;;;;;;S0311250;;;1818;664689820382;;0;10;10;10;0.3;168;1;both;;;;"Als u graag de nieuwste producten heeft op het gebied van mode & accessoires en accessoires een belangrijk onderdeel zijn van uw outfit, mis deze Zonnebril Dames Guess GUF254-32F56 dan niet! Pronk...";"Als u graag de nieuwste producten heeft op het gebied van <a href=""##CAT_2586##""><b>mode & accessoires</b></a> en accessoires een belangrijk onderdeel zijn van uw outfit, mis deze <b>Zonnebril Dames Guess GUF254-32F56</b> dan niet! Pronk met de beste <a href=""##CAT_2586##""><b>zonnebrillenmerken</b></a>.<ul><li>Geslacht: Vrouw</li><li>Kleur: Gouden</li><li>Materiaal: Metaal</li><li>Afmetingen ong.: 56 x 15 x 130 mm</li></ul>";;;;;zonnebril-dames-guess-guf254-32f56;;;1;;2017-08-11;2018-03-14;1;http://dropshipping.bigbuy.eu/imgs/0664689820382_0_P0.jpg,http://dropshipping.bigbuy.eu/imgs/0664689820382_2_P2.jpg,http://dropshipping.bigbuy.eu/imgs/0664689820382_1_P1.jpg;0;;0;new;0;0;0;0;0;0;0;0
41596;1;"Zonnebril Dames Guess GUF254SI-3556";2999,2682,2662,2586,2584,2570,2202;32.86;1;28.92;;;;;;S0311251;;;1818;715583487192;;0;10;10;10;0.3;32;1;both;;;;"Als u graag de nieuwste producten heeft op het gebied van mode & accessoires en accessoires een belangrijk onderdeel zijn van uw outfit, mis deze Zonnebril Dames Guess GUF254SI-3556 dan niet! Pronk...";"Als u graag de nieuwste producten heeft op het gebied van <a href=""##CAT_2586##""><b>mode & accessoires</b></a> en accessoires een belangrijk onderdeel zijn van uw outfit, mis deze <b>Zonnebril Dames Guess GUF254SI-3556</b> dan niet! Pronk met de beste <a href=""##CAT_2586##""><b>zonnebrillenmerken</b></a>.<ul><li>Geslacht: Vrouw</li><li>Kleur: Ziverachtig</li><li>Materiaal: Metaal</li><li>Afmetingen ong.: 56 x 15 x 130 mm</li></ul>";;;;;zonnebril-dames-guess-guf254si-3556;;;1;;2017-08-11;2018-03-14;1;http://dropshipping.bigbuy.eu/imgs/0715583487192_0_P0.jpg,http://dropshipping.bigbuy.eu/imgs/0715583487192_2_P2.jpg,http://dropshipping.bigbuy.eu/imgs/0715583487192_1_P1.jpg;0;;0;new;0;0;0;0;0;0;0;0
41597;1;"Horloge Uniseks Cluse CL18025 (38 mm)";2996,2692,2682,2662,2635,2584,2570,2202;49.8;1;43.82;;;;;;S0311187;;;2320;8718924592878;;0;10;10;10;0.3;0;1;both;;;;"Als u graag mee bent met de laatste nieuwe trends in mode en accessoires, koop dan Horloge Uniseks Cluse CL18025 (38 mm) tegen de beste prijs.Geslacht: UniseksDiameter van de doos: 38 mmMateriaal van...";"Als u graag mee bent met de laatste nieuwe trends in mode en accessoires, koop dan <b>Horloge Uniseks Cluse CL18025 (38 mm)</b> tegen de beste prijs.<ul><li>Geslacht: Uniseks</li><li>Diameter van de doos: 38 mm</li><li>Materiaal van horloge: Huid</li><li>Bewegingstype: Kwarts</li><li>Soort slot: Gesp</li><li>Waterdichtheid: Nee</li><li>Materiaal van de doos: Staal</li><li>Kleur: Wit</li><li>Doosje van het merk inbegrepen</li></ul>";;;;;horloge-uniseks-cluse-cl18025-38-mm;;;1;;2017-08-11;2018-03-14;1;http://dropshipping.bigbuy.eu/imgs/8718924592878_0_P0.jpg,http://dropshipping.bigbuy.eu/imgs/8718924592878_mandatory-watch.jpg;0;;0;new;0;0;0;0;0;0;0;0
41598;1;"Horloge Dames Cluse CL18029 (38 mm)";2995,2682,2662,2635,2584,2570,2202;49.8;1;43.82;;;;;;S0311188;;;2320;8718924595091;;0;10;10;10;0.3;0;1;both;;;;"Als u graag mee bent met de laatste nieuwe trends in mode en accessoires, koop dan Horloge Dames Cluse CL18029 (38 mm) tegen de beste prijs.Geslacht: VrouwDiameter van de doos: 38 mmMateriaal van...";"Als u graag mee bent met de laatste nieuwe trends in mode en accessoires, koop dan <b>Horloge Dames Cluse CL18029 (38 mm)</b> tegen de beste prijs.<ul><li>Geslacht: Vrouw</li><li>Diameter van de doos: 38 mm</li><li>Materiaal van horloge: Huid</li><li>Bewegingstype: Kwarts</li><li>Soort slot: Gesp</li><li>Waterdichtheid: Nee</li><li>Materiaal van de doos: Staal</li><li>Kleur: Wit</li><li>Doosje van het merk inbegrepen</li></ul>";;;;;horloge-dames-cluse-cl18029-38-mm;;;1;;2017-08-11;2018-03-14;1;http://dropshipping.bigbuy.eu/imgs/8718924595091_0_P0.jpg,http://dropshipping.bigbuy.eu/imgs/8718924595091_mandatory-watch.jpg;0;;0;new;0;0;0;0;0;0;0;0
41603;1;"Horloge Uniseks Cluse CL18229 (38 mm)";2996,2692,2682,2662,2635,2584,2570,2202;49.8;1;43.82;;;;;;S0311193;;;2320;8718924592892;;0;10;10;10;0.3;0;1;both;;;;"Als u graag mee bent met de laatste nieuwe trends in mode en accessoires, koop dan Horloge Uniseks Cluse CL18229 (38 mm) tegen de beste prijs.Geslacht: UniseksDiameter van de doos: 38 mmMateriaal van...";"Als u graag mee bent met de laatste nieuwe trends in mode en accessoires, koop dan <b>Horloge Uniseks Cluse CL18229 (38 mm)</b> tegen de beste prijs.<ul><li>Geslacht: Uniseks</li><li>Diameter van de doos: 38 mm</li><li>Materiaal van horloge: Huid</li><li>Bewegingstype: Kwarts</li><li>Soort slot: Gesp</li><li>Waterdichtheid: Nee</li><li>Materiaal van de doos: Staal</li><li>Kleur: Wit</li><li>Doosje van het merk inbegrepen</li></ul>";;;;;horloge-uniseks-cluse-cl18229-38-mm;;;1;;2017-08-11;2018-03-14;1;http://dropshipping.bigbuy.eu/imgs/8718924592892_0_P0.jpg,http://dropshipping.bigbuy.eu/imgs/8718924592892_mandatory-watch.jpg;0;;0;new;0;0;0;0;0;0;0;0
41604;1;"Horloge Dames Cluse CL18231 (38 mm)";2995,2682,2662,2635,2584,2570,2202;49.8;1;43.82;;;;;;S0311194;;;2320;8718924593844;;0;10;10;10;0.3;0;1;both;;;;"Als u graag mee bent met de laatste nieuwe trends in mode en accessoires, koop dan Horloge Dames Cluse CL18231 (38 mm) tegen de beste prijs.Geslacht: VrouwDiameter van de doos: 38 mmMateriaal van...";"Als u graag mee bent met de laatste nieuwe trends in mode en accessoires, koop dan <b>Horloge Dames Cluse CL18231 (38 mm)</b> tegen de beste prijs.<ul><li>Geslacht: Vrouw</li><li>Diameter van de doos: 38 mm</li><li>Materiaal van horloge: Huid</li><li>Bewegingstype: Kwarts</li><li>Soort slot: Gesp</li><li>Waterdichtheid: Nee</li><li>Materiaal van de doos: Staal</li><li>Kleur: Wit</li><li>Doosje van het merk inbegrepen</li></ul>";;;;;horloge-dames-cluse-cl18231-38-mm;;;1;;2017-10-26;2018-03-14;1;http://dropshipping.bigbuy.eu/imgs/8718924593844_0_P0.jpg,http://dropshipping.bigbuy.eu/imgs/8718924593844_mandatory-watch.jpg;0;;0;new;0;0;0;0;0;0;0;0
41605;1;"Horloge Dames Cluse CL18232 (38 mm)";2995,2682,2662,2635,2584,2570,2202;49.8;1;43.82;;;;;;S0311195;;;2320;8718924595107;;0;10;10;10;0.3;0;1;both;;;;"Als u graag mee bent met de laatste nieuwe trends in mode en accessoires, koop dan Horloge Dames Cluse CL18232 (38 mm) tegen de beste prijs.Geslacht: VrouwDiameter van de doos: 38 mmMateriaal van...";"Als u graag mee bent met de laatste nieuwe trends in mode en accessoires, koop dan <b>Horloge Dames Cluse CL18232 (38 mm)</b> tegen de beste prijs.<ul><li>Geslacht: Vrouw</li><li>Diameter van de doos: 38 mm</li><li>Materiaal van horloge: Huid</li><li>Bewegingstype: Kwarts</li><li>Soort slot: Gesp</li><li>Waterdichtheid: Nee</li><li>Materiaal van de doos: Staal</li><li>Kleur: Wit</li><li>Doosje van het merk inbegrepen</li></ul>";;;;;horloge-dames-cluse-cl18232-38-mm;;;1;;2017-08-11;2018-03-14;1;http://dropshipping.bigbuy.eu/imgs/8718924595107_0_P0.jpg,http://dropshipping.bigbuy.eu/imgs/8718924595107_mandatory-watch.jpg;0;;0;new;0;0;0;0;0;0;0;0
41606;1;"Horloge Dames Cluse CL18301 (38 mm)";2995,2682,2662,2635,2584,2570,2202;49.8;1;43.82;;;;;;S0311196;;;2320;8718924591017;;0;10;10;10;0.3;0;1;both;;;;"Als u graag mee bent met de laatste nieuwe trends in mode en accessoires, koop dan Horloge Dames Cluse CL18301 (38 mm) tegen de beste prijs.Geslacht: VrouwDiameter van de doos: 38 mmMateriaal van...";"Als u graag mee bent met de laatste nieuwe trends in mode en accessoires, koop dan <b>Horloge Dames Cluse CL18301 (38 mm)</b> tegen de beste prijs.<ul><li>Geslacht: Vrouw</li><li>Diameter van de doos: 38 mm</li><li>Materiaal van horloge: Staal</li><li>Bewegingstype: Kwarts</li><li>Soort slot: Sluiting</li><li>Waterdichtheid: Nee</li><li>Materiaal van de doos: Staal</li><li>Kleur: Wit</li><li>Doosje van het merk inbegrepen</li></ul>";;;;;horloge-dames-cluse-cl18301-38-mm;;;1;;2017-08-11;2018-03-14;1;http://dropshipping.bigbuy.eu/imgs/8718924591017_0_P0.jpg,http://dropshipping.bigbuy.eu/imgs/8718924591017_mandatory-watch.jpg;0;;0;new;0;0;0;0;0;0;0;0
41607;1;"Horloge Dames Cluse CL18302 (38 mm)";2995,2682,2662,2635,2584,2570,2202;55.32;1;48.68;;;;;;S0311197;;;2320;8718924591024;;0;10;10;10;0.3;0;1;both;;;;"Als u graag mee bent met de laatste nieuwe trends in mode en accessoires, koop dan Horloge Dames Cluse CL18302 (38 mm) tegen de beste prijs.Geslacht: VrouwDiameter van de doos: 38 mmMateriaal van...";"Als u graag mee bent met de laatste nieuwe trends in mode en accessoires, koop dan <b>Horloge Dames Cluse CL18302 (38 mm)</b> tegen de beste prijs.<ul><li>Geslacht: Vrouw</li><li>Diameter van de doos: 38 mm</li><li>Materiaal van horloge: Staal</li><li>Bewegingstype: Kwarts</li><li>Soort slot: Sluiting</li><li>Waterdichtheid: Nee</li><li>Materiaal van de doos: Staal</li><li>Kleur: Wit</li><li>Doosje van het merk inbegrepen</li></ul>";;;;;horloge-dames-cluse-cl18302-38-mm;;;1;;2017-08-11;2018-03-14;1;http://dropshipping.bigbuy.eu/imgs/8718924591024_0_P0.jpg,http://dropshipping.bigbuy.eu/imgs/8718924591024_mandatory-watch.jpg;0;;0;new;0;0;0;0;0;0;0;0
41609;1;"Horloge Uniseks Cluse CL18419 (38 mm)";2996,2692,2682,2662,2635,2584,2570,2202;49.8;1;43.82;;;;;;S0311199;;;2320;8718924595343;;0;10;10;10;0.3;0;1;both;;;;"Als u graag mee bent met de laatste nieuwe trends in mode en accessoires, koop dan Horloge Uniseks Cluse CL18419 (38 mm) tegen de beste prijs.Geslacht: UniseksDiameter van de doos: 38 mmMateriaal van...";"Als u graag mee bent met de laatste nieuwe trends in mode en accessoires, koop dan <b>Horloge Uniseks Cluse CL18419 (38 mm)</b> tegen de beste prijs.<ul><li>Geslacht: Uniseks</li><li>Diameter van de doos: 38 mm</li><li>Materiaal van horloge: Huid</li><li>Bewegingstype: Kwarts</li><li>Soort slot: Gesp</li><li>Waterdichtheid: Nee</li><li>Materiaal van de doos: Staal</li><li>Kleur: Wit</li><li>Doosje van het merk inbegrepen</li></ul>";;;;;horloge-uniseks-cluse-cl18419-38-mm;;;1;;2017-08-11;2018-03-14;1;http://dropshipping.bigbuy.eu/imgs/8718924595343_0_P0.jpg,http://dropshipping.bigbuy.eu/imgs/8718924595343_mandatory-watch.jpg;0;;0;new;0;0;0;0;0;0;0;0
41612;1;"Horloge Uniseks Cluse CL18507 (38 mm)";2996,2692,2682,2662,2635,2584,2570,2202;49.8;1;43.82;;;;;;S0311202;;;2320;8718924595220;;0;10;10;10;0.3;0;1;both;;;;"Als u graag mee bent met de laatste nieuwe trends in mode en accessoires, koop dan Horloge Uniseks Cluse CL18507 (38 mm) tegen de beste prijs.Geslacht: UniseksDiameter van de doos: 38 mmMateriaal van...";"Als u graag mee bent met de laatste nieuwe trends in mode en accessoires, koop dan <b>Horloge Uniseks Cluse CL18507 (38 mm)</b> tegen de beste prijs.<ul><li>Geslacht: Uniseks</li><li>Diameter van de doos: 38 mm</li><li>Materiaal van horloge: Huid</li><li>Bewegingstype: Kwarts</li><li>Soort slot: Gesp</li><li>Waterdichtheid: Nee</li><li>Materiaal van de doos: Staal</li><li>Kleur: Zwart</li><li>Doosje van het merk inbegrepen</li></ul>";;;;;horloge-uniseks-cluse-cl18507-38-mm;;;1;;2017-08-11;2018-03-14;1;http://dropshipping.bigbuy.eu/imgs/8718924595220_0_P0.jpg,http://dropshipping.bigbuy.eu/imgs/8718924595220_mandatory-watch.jpg;0;;0;new;0;0;0;0;0;0;0;0
41613;1;"Horloge Uniseks Cluse CL18508 (38 mm)";2996,2692,2682,2662,2635,2584,2570,2202;49.8;1;43.82;;;;;;S0311203;;;2320;8718924595336;;0;10;10;10;0.3;0;1;both;;;;"Als u graag mee bent met de laatste nieuwe trends in mode en accessoires, koop dan Horloge Uniseks Cluse CL18508 (38 mm) tegen de beste prijs.Geslacht: UniseksDiameter van de doos: 38 mmMateriaal van...";"Als u graag mee bent met de laatste nieuwe trends in mode en accessoires, koop dan <b>Horloge Uniseks Cluse CL18508 (38 mm)</b> tegen de beste prijs.<ul><li>Geslacht: Uniseks</li><li>Diameter van de doos: 38 mm</li><li>Materiaal van horloge: Huid</li><li>Bewegingstype: Kwarts</li><li>Soort slot: Gesp</li><li>Waterdichtheid: Nee</li><li>Materiaal van de doos: Staal</li><li>Kleur: Zwart</li><li>Doosje van het merk inbegrepen</li></ul>";;;;;horloge-uniseks-cluse-cl18508-38-mm;;;1;;2017-08-11;2018-03-14;1;http://dropshipping.bigbuy.eu/imgs/8718924595336_0_P0.jpg,http://dropshipping.bigbuy.eu/imgs/8718924595336_mandatory-watch.jpg;0;;0;new;0;0;0;0;0;0;0;0
41624;1;"Horloge Dames Cluse CL50001 (24 mm)";2995,2682,2662,2635,2584,2570,2202;49.8;1;43.82;;;;;;S0311214;;;2320;8718924595541;;0;10;10;10;0.3;0;1;both;;;;"Als u graag mee bent met de laatste nieuwe trends in mode en accessoires, koop dan Horloge Dames Cluse CL50001 (24 mm) tegen de beste prijs.Geslacht: VrouwDiameter van de doos: 24 mmMateriaal van...";"Als u graag mee bent met de laatste nieuwe trends in mode en accessoires, koop dan <b>Horloge Dames Cluse CL50001 (24 mm)</b> tegen de beste prijs.<ul><li>Geslacht: Vrouw</li><li>Diameter van de doos: 24 mm</li><li>Materiaal van horloge: Staal</li><li>Bewegingstype: Kwarts</li><li>Soort slot: Sluiting</li><li>Waterdichtheid: Nee</li><li>Materiaal van de doos: Staal</li><li>Kleur: Zilver</li><li>Doosje van het merk inbegrepen</li></ul>";;;;;horloge-dames-cluse-cl50001-24-mm;;;1;;2017-08-11;2018-03-14;1;http://dropshipping.bigbuy.eu/imgs/8718924595541_0_P0.jpg,http://dropshipping.bigbuy.eu/imgs/8718924595541_mandatory-watch.jpg;0;;0;new;0;0;0;0;0;0;0;0
41625;1;"Horloge Dames Cluse CL50002 (24 mm)";2995,2682,2662,2635,2584,2570,2202;55.32;1;48.68;;;;;;S0311215;;;2320;8718924595558;;0;10;10;10;0.3;0;1;both;;;;"Als u graag mee bent met de laatste nieuwe trends in mode en accessoires, koop dan Horloge Dames Cluse CL50002 (24 mm) tegen de beste prijs.Geslacht: VrouwDiameter van de doos: 24 mmMateriaal van...";"Als u graag mee bent met de laatste nieuwe trends in mode en accessoires, koop dan <b>Horloge Dames Cluse CL50002 (24 mm)</b> tegen de beste prijs.<ul><li>Geslacht: Vrouw</li><li>Diameter van de doos: 24 mm</li><li>Materiaal van horloge: Staal</li><li>Bewegingstype: Kwarts</li><li>Soort slot: Sluiting</li><li>Waterdichtheid: Nee</li><li>Materiaal van de doos: Staal</li><li>Kleur: Roze goud</li><li>Doosje van het merk inbegrepen</li></ul>";;;;;horloge-dames-cluse-cl50002-24-mm;;;1;;2017-08-11;2018-03-14;1;http://dropshipping.bigbuy.eu/imgs/8718924595558_0_P0.jpg,http://dropshipping.bigbuy.eu/imgs/8718924595558_mandatory-watch.jpg;0;;0;new;0;0;0;0;0;0;0;0
41626;1;"Horloge Dames Cluse CL50003 (24 mm)";2995,2682,2662,2635,2584,2570,2202;55.32;1;48.68;;;;;;S0311216;;;2320;8718924595565;;0;10;10;10;0.3;0;1;both;;;;"Als u graag mee bent met de laatste nieuwe trends in mode en accessoires, koop dan Horloge Dames Cluse CL50003 (24 mm) tegen de beste prijs.Geslacht: VrouwDiameter van de doos: 24 mmMateriaal van...";"Als u graag mee bent met de laatste nieuwe trends in mode en accessoires, koop dan <b>Horloge Dames Cluse CL50003 (24 mm)</b> tegen de beste prijs.<ul><li>Geslacht: Vrouw</li><li>Diameter van de doos: 24 mm</li><li>Materiaal van horloge: Staal</li><li>Bewegingstype: Kwarts</li><li>Soort slot: Sluiting</li><li>Waterdichtheid: Nee</li><li>Materiaal van de doos: Staal</li><li>Kleur: Gouden</li><li>Doosje van het merk inbegrepen</li></ul>";;;;;horloge-dames-cluse-cl50003-24-mm;;;1;;2017-08-11;2018-03-14;1;http://dropshipping.bigbuy.eu/imgs/8718924595565_0_P0.jpg,http://dropshipping.bigbuy.eu/imgs/8718924595565_mandatory-watch.jpg;0;;0;new;0;0;0;0;0;0;0;0
41627;1;"Horloge Dames Cluse CL50008 (24 mm)";2995,2682,2662,2635,2584,2570,2202;49.8;1;43.82;;;;;;S0311217;;;2320;8718924595619;;0;10;10;10;0.3;0;1;both;;;;"Als u graag mee bent met de laatste nieuwe trends in mode en accessoires, koop dan Horloge Dames Cluse CL50008 (24 mm) tegen de beste prijs.Geslacht: VrouwDiameter van de doos: 24 mmMateriaal van...";"Als u graag mee bent met de laatste nieuwe trends in mode en accessoires, koop dan <b>Horloge Dames Cluse CL50008 (24 mm)</b> tegen de beste prijs.<ul><li>Geslacht: Vrouw</li><li>Diameter van de doos: 24 mm</li><li>Materiaal van horloge: Huid</li><li>Bewegingstype: Kwarts</li><li>Soort slot: Gesp</li><li>Waterdichtheid: Nee</li><li>Materiaal van de doos: Staal</li><li>Kleur: Wit</li><li>Doosje van het merk inbegrepen</li></ul>";;;;;horloge-dames-cluse-cl50008-24-mm;;;1;;2017-08-11;2018-03-14;1;http://dropshipping.bigbuy.eu/imgs/8718924595619_0_P0.jpg,http://dropshipping.bigbuy.eu/imgs/8718924595619_mandatory-watch.jpg;0;;0;new;0;0;0;0;0;0;0;0
41628;1;"Horloge Dames Cluse CL50009 (24 mm)";2995,2682,2662,2635,2584,2570,2202;49.8;1;43.82;;;;;;S0311218;;;2320;8718924595626;;0;10;10;10;0.3;0;1;both;;;;"Als u graag mee bent met de laatste nieuwe trends in mode en accessoires, koop dan Horloge Dames Cluse CL50009 (24 mm) tegen de beste prijs.Geslacht: VrouwDiameter van de doos: 24 mmMateriaal van...";"Als u graag mee bent met de laatste nieuwe trends in mode en accessoires, koop dan <b>Horloge Dames Cluse CL50009 (24 mm)</b> tegen de beste prijs.<ul><li>Geslacht: Vrouw</li><li>Diameter van de doos: 24 mm</li><li>Materiaal van horloge: Huid</li><li>Bewegingstype: Kwarts</li><li>Soort slot: Gesp</li><li>Waterdichtheid: Nee</li><li>Materiaal van de doos: Staal</li><li>Kleur: Wit</li><li>Doosje van het merk inbegrepen</li></ul>";;;;;horloge-dames-cluse-cl50009-24-mm;;;1;;2017-08-11;2018-03-14;1;http://dropshipping.bigbuy.eu/imgs/8718924595626_0_P0.jpg,http://dropshipping.bigbuy.eu/imgs/8718924595626_mandatory-watch.jpg;0;;0;new;0;0;0;0;0;0;0;0
